id,abb,info,geb,tod,sex,gebOrt,todOrt,alter
10142,P,Verda von Verdenberg; Johann Ferdinand (1626–1666); Kämmerer,1626,1666,m,Wien,Wien:Michaelerkirche,40
10206,S,Balassa; Valentin (1626–1684); Kämmerer,1626,1684,m,Blauenstein,Sohl an der Gran,58
10350,P,Zähringen; Leopold Wilhelm (1626–1671); Kämmerer,1626,1671,m,Baden in Baden,Warasdin an der Drau,45
10519,P,Esterházy; Lassel (1626–1652); Kämmerer,1626,1652,m,,Vezekény,26
10826,M,Sulz; Johann Ludwig (1626–1687); Kämmerer,1626,1687,m,Tiengen im Klettgau,Jestetten im Klettgau,61
11807,S,Riedesel; Hermann (1626–1663); Hofkriegsrat,1626,1663,m,Eisenbach am Vogelsberg,,37
13078,S,Strozzi; Peter (1626–1664); Kämmerer,1626,1664,m,Schrattenthal im Weinviertel,Zrínyivár an der Mur,38
14204,P,Rosenberger von Lerchenau; Wolfgang Andreas (1626–1695); Hofkammerpräsident,1626,1695,m,Sankt Andrä im Lavanttal,Wien,69
15396,S,Fürstenberg; Franz Eginhard (1626–1682); Bischof von Straßburg,1626,1682,m,Heiligenberg im Linzgau,Köln am Rhein,56
16722,P,Wasa; Christina (1626–1689); Königin von Schweden,1626,1689,w,Stockholm,Rom:Petersdom,63
10690,S,Nassau; Johann Franz (1627–1699); Kämmerer,1627,1699,m,Nozeroy,Roermond,72
10977,S,Sternberg; Adolf Barzel (1627–1703); Oberstburggraf von Prag,1627,1703,m,Prag,Prag,76
11083,S,Löbl von Greinburg; Johann Bernhard (1627–1649); Kämmerer,1627,1649,m,Wien,Wien,22
12163,P,Barkóczy; Franz (1627–1709),1627,1709,m,,Kaschau,82
12326,S,Basta; Niklas (1627–1682),1627,1682,m,,,55
12871,P,Montfort; Johann (1627–1686); Kämmerer,1627,1686,m,Tettnang,Argen im Bodensee,59
13058,S,Precipiano de Soye; Humprecht Wilhelm (1627–1711); Erzbischof von Mechelen,1627,1711,m,Rougemont im Sundgau,Brüssel,84
13236,S,Savoyen; Ludwika Christina (1627–1689),1627,1689,w,Paris,Paris,62
13253,S,Pötting; Franz Euseb (1627–1678); Geheimer Rat,1627,1678,m,,,51
13431,S,Lodron; Niklas (1627–1700); Kämmerer,1627,1700,m,Concesio,,73
31202,S,Abele von Lilienberg; Christoph (1627–1685); Hofkammerpräsident,1627,1685,m,Wien,Wien,58
31579,S,Sachs von Löwenheim; Philipp Jakob (1627–1672),1627,1672,m,Breslau,Breslau,45
10085,S,Dietrichstein; Ferdinand (1628–1698); Obersthofmeister,1628,1698,m,Wien,Wien,70
10388,S,Collalto; Klaudius (1628–1661); Reichshofrat,1628,1661,m,Mantova,Brüssel,33
10541,S,Puchheim; Adolf Ehrenreich (1628–1664); Kämmerer,1628,1664,m,Krumbach in der Buckligen Welt,Wien,36
10555,S,Czernin von Chudenitz; Humprecht Johann (1628–1682); Geheimer Rat,1628,1682,m,Choustník,Kosmonosy,54
11600,S,Habsburg; Ferdinand Karl (1628–1662); Landesherr von Tirol,1628,1662,m,Innsbruck,Kaltern an der Weinstraße,34
12335,S,Waldstein; Franz August (1628–1684); Obersthofmarschall,1628,1684,m,,,56
12358,P,Hohenems; Franz Wilhelm (1628–1662),1628,1662,m,Ensisheim,Chur in Graubünden,34
13231,S,Zähringen; Hermann (1628–1691); Prinzipalkommissar,1628,1691,m,Baden in Baden,Regensburg,63
13250,S,Pötting; Sebastian (1628–1689); Bischof von Passau,1628,1689,m,Raipoltenbach,Passau,61
16784,P,Esterházy; Kaspar (1628–1652),1628,1652,m,Bolondvár an der Waag,Vezekény,24
10020,S,Oettingen; Wolfgang (1629–1708); Obersthofmeister,1629,1708,m,Wallerstein,Wien,79
10552,P,Desfours; Albrecht Maximilian (1629–1683); Kämmerer,1629,1683,m,Hrubý Rohozec,Prag,54
10949,S,Gonzaga; Karl (1629–1665); Herzog von Mantua,1629,1665,m,Mantova,Mantova,36
11782,S,Thurn; Franz Ulrich (1629–1695); Kämmerer,1629,1695,m,Sagra an der Isnitz,Venedig,66
12073,S,Pio di Savoia; Giselbrecht (1629–1676); Kämmerer,1629,1676,m,Sassuolo,Philippsburg am Rhein,47
13339,P,Habsburg; Elisabeth Klara (1629–1685); Landesregentin von Mantua,1629,1685,w,Innsbruck,Mantova,56
14270,P,Draskovich; Barbara (1629–1687),1629,1687,w,Drachenstein in Kroatien,,58
14921,F,Enzmilner von Windhaag; Eva (1629–1700),1629,1700,w,Linz an der Donau,Windhaag im Machland,71
15365,P,Ligne; Klara Elisabeth (1629–1670),1629,1670,w,Brüssel,Meßkirch an der Ablach,41
15888,P,Sobieski; Johann (1629–1696); König von Polen,1629,1696,m,Olesko,Wilanów,67
10349,P,Esterházy; Julia (1630–1669),1630,1669,w,Forchtenstein,Pottendorf,39
10378,S,Slavata; Ferdinand Wilhelm (1630–1673); Geheimer Rat,1630,1673,m,,Prag,43
10659,S,Herberstein; Johann Bernhard (1630–1685); Kämmerer,1630,1685,m,,Glogau in Niederschlesien,55
10723,S,Wesselényi; Adam (1630–1656); Kämmerer,1630,1656,m,,Fileck,26
10809,P,Königsegg; Leopold Wilhelm (1630–1694); Geheimer Rat,1630,1694,m,Rothenfels im Allgäu,Wien,64
10854,S,Collalto; Anton (1630–1696); Geheimer Rat,1630,1696,m,Mantova,Wien,66
10950,S,Gonzaga; Eleonora (1630–1686); Kaiserin des Heiligen Römischen Reiches,1630,1686,w,Mantova,Wien,56
11008,P,Draskovich; Niklas (1630–1687); Kämmerer,1630,1687,m,Drachenstein in Kroatien,Pressburg,57
11800,P,Habsburg; Siegmund Franz (1630–1665); Landesherr von Tirol,1630,1665,m,Innsbruck,Innsbruck:Jesuitenkirche,35
12026,S,Windischgrätz; Gottlieb (1630–1695); Reichsvizekanzler,1630,1695,m,Regensburg,Wien:Schottenkirche,65
12038,S,Csáky; Franz (1630–1670); Kämmerer,1630,1670,m,Almás im Kreischgebiet,Kaschau,40
12077,S,Csáky; Lassel (1630–1691),1630,1691,m,,Komorn an der Donau,61
12479,P,Fürstenberg; Eleonora (1630–1670),1630,1670,w,Wien,Vaduz,40
12560,P,Porcia; Johann Karl (1630–1667); Landeshauptmann von Kärnten,1630,1667,m,,Wien,37
12960,S,Daun; Wilhelm Anton (1630–1706); Hofkriegsrat,1630,1706,m,,Prag,76
13976,P,Traudisch; Helena Maximiliana (1630–1700),1630,1700,w,,,70
14223,P,Löbl von Greinburg; Maria Sophia (1630–1676),1630,1676,w,Wien,,46
14822,S,Schultz; Johann Valentin (1630–1686),1630,1686,m,,,56
15676,S,Gondola; Franz (1630–1700); Kämmerer,1630,1700,m,Ragusa in Dalmatien,Wien,70
15823,S,Wittelsbach; Ferdinand Ernst (1630–1675); Graf von Wartenberg,1630,1675,m,,Passau,45
19859,S,Fugger; Renata (1630–1669),1630,1669,w,Mattsies,,39
10676,S,Herberstein; Johann Maximilian (1631–1680); Landeshauptmann der Steiermark,1631,1680,m,Herberstein an der Feistritz,Mühlhausen an der Raab,49
11170,M,Tattenbach; Johann Erasam (1631–1671); Kämmerer,1631,1671,m,Landsberg in der Krain,Graz,40
11243,S,Wrtby; Johann Franz (1631–1687); Kämmerer,1631,1687,m,Prag,,56
12006,S,Caprara; Aeneas (1631–1701); Geheimer Rat,1631,1701,m,Bologna,Wien,70
12979,S,Kollonitz; Leopold Karl (1631–1707); Erzbischof von Gran,1631,1707,m,Komorn an der Donau,Wien,76
19583,S,Fugger; Johann Otto (1631–1687); Kämmerer,1631,1687,m,München,Hambach in der Eifel,56
13340,P,Habsburg; Maria Leopoldina (1632–1649); Kaiserin des Heiligen Römischen Reiches,1632,1649,w,Innsbruck,Wien:Kapuzinergruft,17
13578,S,Spinola; Paul (1632–1699),1632,1699,m,Mailand,Madrid,67
17830,P,Moscon; Anna Elisabeth (1632–1694),1632,1694,w,Gurgfeld an der Save,,62
10040,S,Habsburg; Ferdinand IV. (1633–1654); König des Heiligen Römischen Reiches,1633,1654,m,Wien,Wien:Kapuzinergruft,21
10544,S,Rákóczi; Lassel (1633–1664); Kämmerer,1633,1664,m,,Wardein an der Schnellen Kreisch,31
10547,S,Trautson; Ernst (1633–1702); Bischof von Wien,1633,1702,m,Wien,Wien:Stephansdom,69
11930,P,Oldenburg; Anton (1633–1680); Graf von Aldenburg,1633,1680,m,Hatten,Varel am Jadebusen,47
12977,S,Herberstein; Johann Joseph (1633–1689); Großprior des Malteserordens in Ungarn,1633,1689,m,Herberstein an der Feistritz,Graz,56
14128,S,Kuenburg; Polykarp Wilhelm (1633–1675); Bischof von Gurk,1633,1675,m,,Salzburg,42
15362,P,Ligne; Karl Eugen (1633–1681); Herzog von Arenberg,1633,1681,m,Brüssel,Bergen im Hennegau,48
15399,S,Fürstenberg; Maria Franziska (1633–1702),1633,1702,w,Konstanz im Hegau,Lobositz an der Elbe,69
17799,S,Linsmayr von Greiffenberg; Katharina Regina (1633–1694),1633,1694,w,Seisenegg im Mostviertel,Nürnberg,61
19526,S,Ligne; Oktavius (1633–1693),1633,1693,m,Barbençon,Neerwinden,60
10066,S,Waldstein; Karl Ferdinand (1634–1702); Obersthofmeister,1634,1702,m,,Wien,68
10166,S,Ungnad von Weissenwolff; Helmhard Christoph (1634–1702); Landeshauptmann von Oberösterreich,1634,1702,m,Sonnegg im Jauntal,Linz an der Donau,68
10426,S,Würben; Johann Franz (1634–1705); Geheimer Rat,1634,1705,m,,Wien,71
11068,S,Kinsky; Franz Ulrich (1634–1699); Oberstkanzler von Böhmen,1634,1699,m,Chlumec an der Cidlina,Wien,65
11300,S,Habsburg; Maria Anna (1634–1696); Königin von Spanien,1634,1696,w,Neustadt im Steinfeld,Madrid,62
11628,P,Laminger von Albenreuth; Wolfgang Maximilian (1634–1696); Kämmerer,1634,1696,m,Heiligenkreuz am Engelbach,Trhanov,62
11966,M,Hohenlohe; Ludwig Gustav (1634–1697); Geheimer Rat,1634,1697,m,Schillingsfürst in Mittelfranken,Frankfurt am Main,63
16867,S,Oettingen; Sophia Margarita (1634–1664),1634,1664,w,Oettingen im Ries,Ansbach,30
17223,S,Fürstenberg; Maximilian Franz (1634–1681); Kämmerer,1634,1681,m,Stühlingen,Straßburg im Elsass,47
10829,M,Dietrichstein; Siegmund Helfried (1635–1698); Landeshauptmann von Kärnten,1635,1698,m,Hollenburg an der Drau,Wien,63
12054,P,Esterházy; Paul (1635–1713); Palatin von Ungarn,1635,1713,m,Eisenstadt im Burgenland,Eisenstadt im Burgenland,78
12480,S,Althan; Maria Maximiliana (1635–1689),1635,1689,w,Murstetten,Wien,54
12768,S,Kämmerer von Worms genannt Dalberg; Philipp Franz (1635–1693),1635,1693,m,Worms,Mainz,58
12872,M,Montfort; Anton (1635–1706); Kämmerer,1635,1706,m,Reichenau im Bodensee,Ingolstadt,71
13235,S,Savoyen; Moritz (1635–1673),1635,1673,m,Chambéry,Unna in Westfalen,38
15739,M,Ippoliti di Gazoldo; Hannibal (1635–    ),1635,,m,Mantova,,0
16728,S,Mercy; Peter Ernst (1635–1686); Kämmerer,1635,1686,m,Longwy,Ofen,51
19545,S,Nesselrode; Franz (1635–1707); Kämmerer,1635,1707,m,Herten,Herten,72
10715,P,Truchsess von Waldburg; Sebastian Wunibald (1636–1700); Reichshofratsvizepräsident,1636,1700,m,Zeil in Schwaben,Wien,64
12400,S,Wittelsbach; Ferdinand Maria (1636–1679); Herzog in Bayern,1636,1679,m,München,Schleißheim,43
13239,S,Savoyen; Adelheid (1636–1676),1636,1676,w,Torino,München:Theatinerkirche,40
19208,S,Leslie; Jakob (1636–1694); Kämmerer,1636,1694,m,Balquhain,Graz,58
19210,S,Hohenzollern; Maximilian (1636–1689); Kämmerer,1636,1689,m,München,Sigmaringen,53
12407,S,Lamberg; Franz Joseph (1637–1712); Landeshauptmann von Oberösterreich,1637,1712,m,Wien,Steyr,75
12935,S,Batthyány; Christoph (1637–1685); Kämmerer,1637,1685,m,Güssing,Güssing,48
19090,S,Harrach; Ferdinand Bonaventura (1637–1706); Obersthofmeister,1637,1706,m,Prag,Karlsbad,69
19787,S,Radziwill; Katharina (1637–1665),1637,1665,w,Neswisch,,28
19860,P,Strattmann; Theoderich (1637–1693); Hofkanzler,1637,1693,m,Kleve am Niederrhein,Wien:Dominikanerkirche,56
10092,S,Starhemberg; Ernst Rudger (1638–1701); Hofkriegsratspräsident,1638,1701,m,Graz,Konradswörth auf der Wieden,63
10379,S,Slavata; Johann Joachim (1638–1689); Oberstlandrichter von Böhmen,1638,1689,m,,Velvary,51
10560,P,Korybut; Michael Thomas (1638–1673); König von Polen,1638,1673,m,Weißenstein in Galizien,Lemberg in Galizien,35
10615,M,Sprinzenstein; Franz Ignaz (1638–1705); Kämmerer,1638,1705,m,Neuhaus im Mühlviertel,,67
16400,P,Capet; Ludwig (1638–1715); König von Frankreich,1638,1715,m,Saint Germain en Laye,Versailles,77
16405,P,Courcillon; Philipp (1638–1720),1638,1720,m,Bouthonvilliers,Paris,82
12635,P,Batthyány; Paul (1639–1674),1639,1674,m,Güssing,,35
12826,P,Taaffe von Carlingford; Franz (1639–1704); Geheimer Rat,1639,1704,m,Ballymote,Nancy,65
10050,P,Habsburg; Leopold I. (1640–1705); Kaiser des Heiligen Römischen Reiches,1640,1705,m,Wien,Wien,65
10435,S,Rabatta; Rudolf (1640–1688); Hofkriegsrat,1640,1688,m,Görz,Pressburg,48
11736,P,Herberstein; Johann Ferdinand (1640–1675),1640,1675,m,Herberstein an der Feistritz,,35
12523,S,Eggenberg; Elisabeth (1640–1715),1640,1715,w,Graz,Wien,75
13694,P,Zichy; Paul (1640–1684); Kämmerer,1640,1684,m,Weißbrunn in Ungarn,,44
13870,M,Spinola; Julius (1640–1690); Reichshofrat,1640,1690,m,Arquata Scrivia,,50
14269,P,Draskovich; Julia (1640–    ),1640,,w,Drachenstein in Kroatien,,0
15646,S,Bucelleni von Reichenberg; Julius Friedrich (1640–1712); Hofkanzler,1640,1712,m,Innsbruck,Wien:Michaelerkirche,72
17414,S,Bibran; Siegmund Heinrich (1640–1693),1640,1693,m,Liegnitz,Reisicht in Schlesien,53
19476,S,Perényi; Agnes (1640–1680),1640,1680,w,,Sohl an der Gran,40
12522,P,Eggenberg; Johann Christian (1641–1710); Geheimer Rat,1641,1710,m,Graz,Prag,69
12676,S,Askanien; Julius Franz (1641–1689),1641,1689,m,Prag,Reichstadt in Böhmen,48
14563,S,Schöning; Johann Adam (1641–1696),1641,1696,m,Tamsel,Dresden,55
14660,P,Gilleis von Sonnberg; Georg Julius (1641–1700); Kämmerer,1641,1700,m,,Wien,59
16788,P,Esterházy; Ursula (1641–1682),1641,1682,w,Lackenbach im Burgenland,Eisenstadt im Burgenland,41
17838,S,Trauttmansdorff; Siegmund Joachim (1641–1706); Kämmerer,1641,1706,m,Totzenbach am Haspelwald,Venedig,65
10161,M,Trautson; Franz Euseb (1642–1718); Geheimer Rat,1642,1718,m,Wien,Innsbruck,76
10969,S,Carafa; Anton (1642–1693); Kämmerer,1642,1693,m,Torrepaduli,Wien,51
11065,S,Kinsky; Wenzel (1642–1719); Hofkanzler,1642,1719,m,Prag,Wien,77
12099,S,Losenstein; Franz Anton (1642–1692); Bischof von Dura,1642,1692,m,Wien,Wien,50
16491,S,Rabutin de Bussy; Ludwig (1642–1716); Kämmerer,1642,1716,m,Paris,Wien,74
10880,S,Vaudémont; Karl (1643–1690); Statthalter von Vorderösterreich,1643,1690,m,Wien,Wels,47
10930,S,Frangipane di Veglia; Franz (1643–1671); Kämmerer,1643,1671,m,Wasseil,Neustadt im Steinfeld,28
10978,S,Sternberg; Wenzel Albrecht (1643–1708); Kämmerer,1643,1708,m,Prag,Prag,65
12003,S,Zrínyi; Helena (1643–1703),1643,1703,w,Wasseil,Nikomedia,60
12794,S,Lynden; Ferdinand Walprecht (1643–1708); Kämmerer,1643,1708,m,Reckheim,Reckheim,65
13750,S,Thun; Johann Ernst (1643–1709); Erzbischof von Salzburg,1643,1709,m,Prag,Salzburg,66
19586,S,Veterani; Friedrich (1643–1695); Geheimer Rat,1643,1695,m,Urbino,Lugosch im Banat,52
11488,S,Hohenzollern; Christian Ernst (1644–1712); Landesherr von Kulmbach,1644,1712,m,Bayreuth,Erlangen,68
12524,S,Eggenberg; Johann Siegfried (1644–1713); Landeshauptmann von Krain,1644,1713,m,,Waldstein in der Steiermark,69
14538,S,Traun; Otto Ehrenreich (1644–1715); Kämmerer,1644,1715,m,Aggstein in der Wachau,Wien,71
14809,P,Wettin; Erdmut Sophia (1644–1670),1644,1670,w,Dresden,Bayreuth,26
16030,S,Schönborn; Melchior Friedrich (1644–1717); Geheimer Rat,1644,1717,m,Steinheim am Main,Frankfurt am Main,73
16150,P,Ligne; Heinrich Ernst (1644–1702),1644,1702,m,,Beloeil im Hennegau,58
19099,S,Scherffenberg; Friedrich Siegmund (1644–1688); Kämmerer,1644,1688,m,,Weißenburg in Serbien,44
19632,P,Herberstein; Siegmund Christoph (1644–1716); Bischof von Laibach,1644,1716,m,Graz,Perugia,72
12014,P,Rákóczi; Franz (1645–1676); Fürst von Siebenbürgen,1645,1676,m,Weißenburg in Siebenbürgen,Makovica,31
13638,S,Przehorzowsky von Quassejowitz; Franz Karl (1645–1723); Statthalter von Böhmen,1645,1723,m,,Prag,78
16472,S,Ratuit de Souches; Karl Ludwig (1645–1691); Kämmerer,1645,1691,m,,Slankamen,46
16869,M,Trivulzio; Theoderich (1645–1678),1645,1678,m,Mailand,Mailand,33
19280,S,Rheingraf zum Stein; Karl Theoderich (1645–1710); Obersthofmeister,1645,1710,m,Anholt in Westfalen,Aachen,65
13128,S,Bodman; Johann Siegmund (1646–1728); Reichshofratspräsident,1646,1728,m,Steißlingen im Hegau,Kempten im Allgäu,82
13860,P,Spinola; Johann Baptist (1646–1719); Kämmerer,1646,1719,m,Genova,Rom,73
14820,P,Leibniz; Gottfried Wilhelm (1646–1716); Reichshofrat,1646,1716,m,Leipzig,Hannover,70
16792,P,Nádasdy; Christina (1646–1682),1646,1682,w,,,36
16793,P,Nádasdy; Magdalena (1647–1718),1646,1718,w,,,72
16864,S,Castell; Friedrich Mang (1646–1717); Kämmerer,1646,1717,m,Remlingen in Franken,Augsburg,71
19829,S,Limburg; Hermann Otto (1646–1704); Geheimer Rat,1646,1704,m,,Donauwörth,58
12139,S,Ráttkay; Johann (1647–1683),1647,1683,m,Pettau,Carichíc,36
13871,M,Spinola; Gerhard (1647–1726); Kämmerer,1647,1726,m,Arquata Scrivia,,79
14806,S,Wettin; Johann Georg (1647–1691); Herzog zu Sachsen,1647,1691,m,Dresden,Tübingen,44
10918,M,Gonzaga; Ferdinand (1648–1723); Fürst von Castiglione,1648,1723,m,Solferino,Venedig,75
13156,S,Mollard; Ferdinand Ernst (1648–1716); Hofkammerpräsident,1648,1716,m,,Wien,68
14622,P,Nostitz; Christoph Wenzel (1648–1712); Landeshauptmann von Glogau,1648,1712,m,Rokitnitz im Adlergebirge,Lobris,64
19433,S,Promnitz; Benigna (1648–1702),1648,1702,w,Sorau,Laubach im Wettertal,54
19845,S,Heister; Simprecht (1648–1718); Geheimer Rat,1648,1718,m,Sollstedt im Wippertal,Kirchberg an der Raab,70
12079,P,Schwarzenberg; Maria Ernestina (1649–1719),1649,1719,w,Brüssel,Wien,70
16900,S,Habsburg; Karl Joseph (1649–1664); Hochmeister des Deutschen Ordens,1649,1664,m,Wien,Linz an der Donau,15
17819,P,Moscon; Johann Baptist (1650–1674),1650,1674,m,Graz,Rann an der Save,24
11330,S,Habsburg; Margarita (1651–1673); Kaiserin des Heiligen Römischen Reiches,1651,1673,w,Madrid,Wien,22
12416,P,Lamberg; Johann Philipp (1651–1712); Bischof von Passau,1651,1712,m,Wien,Regensburg,61
10781,S,Taxis; Eugen Alexander (1652–1714),1652,1714,m,Brüssel,Frankfurt am Main:Kaiserdom,62
12820,M,Schwarzenberg; Ferdinand (1652–1703); Obersthofmeister,1652,1703,m,Brüssel,Wien:Augustinerkirche,51
24640,S,Martinitz; Georg Adam (1652–1714); Vizekönig von Neapel,1652,1714,m,Prag,Prag:Veitsdom,62
10890,P,Habsburg; Eleonora (1653–1697); Königin von Polen,1653,1697,w,Regensburg,Wien,44
12419,P,Lamberg; Leopold Joseph (1653–1706); Kämmerer,1653,1706,m,Ottenstein im Waldviertel,Wien:Augustinerkirche,53
12709,P,Illésházy; Niklas (1653–1723); Kämmerer,1653,1723,m,,,70
16085,P,Habsburg; Klaudia Felizitas (1653–1676); Kaiserin des Heiligen Römischen Reiches,1653,1676,w,Innsbruck,Wien:Dominikanerkirche,23
10848,S,Piccolomini; Johann Norbert (1654–1689),1654,1689,m,,Prizren in Metochien,35
11487,S,Hohenzollern; Johann Friedrich (1654–1686); Landesherr von Ansbach,1654,1686,m,Ansbach,Ansbach,32
12838,M,Fugger; Siegmund Joseph (1654–1696); Kämmerer,1654,1696,m,Babenhausen in Schwaben,Babenhausen in Schwaben,42
14120,P,Kaunitz; Dominik Andreas (1654–1705); Reichsvizekanzler,1654,1705,m,Austerlitz in Mähren,Wien,51
10290,M,Lobkowicz; Ferdinand (1655–1715); Prinzipalkommissar,1655,1715,m,Neustadt an der Waldnaab,Raudnitz an der Elbe,60
12926,P,Thököly; Katharina (1655–1701),1655,1701,w,Käsmarkt,Gattendorf an der Leitha,46
13233,P,Zähringen; Ludwig Wilhelm (1655–1707); Markgraf von Baden,1655,1707,m,Paris,Rastatt,52
14544,P,Zichy; Adam (1655–1701); Kämmerer,1655,1701,m,Weißbrunn in Ungarn,,46
16029,P,Schönborn; Lothar Franz (1655–1729); Erzbischof von Mainz,1655,1729,m,Steinheim am Main,Mainz,74
16794,P,Nádasdy; Franz (1655–1723),1655,1723,m,,,68
17402,P,Kolowrat; Norbert Leopold (1655–1716); Reichshofrat,1655,1716,m,Prag,Reichenau an der Knieschna,61
17948,S,Leyen von Gondorf; Karl Kaspar (1655–1739); Geheimer Rat,1655,1739,m,Adendorf,Koblenz am Rhein,84
18811,P,Wittelsbach; Karl (1655–1697); König von Schweden,1655,1697,m,Stockholm,Stockholm:Ritterholmskirche,42
10804,M,Löwenstein; Maximilian Karl (1656–1718); Statthalter von Bayern,1656,1718,m,Rochefort in den Ardennen,Mailand,62
14140,S,Boyneburg; Philipp Wilhelm (1656–1717); Reichshofrat,1656,1717,m,Mainz,Erfurt,61
19288,P,Liechtenstein von Nikolsburg; Anton Florian (1656–1721); Obersthofmeister,1656,1721,m,Wilfersdorf im Weinviertel,Wien,65
19582,P,Liechtenstein von Nikolsburg; Johann Adam (1656–1712); Geheimer Rat,1656,1712,m,Brünn in Mähren,Wien,56
12924,P,Thököly; Emmerich (1657–1705); Fürst von Siebenbürgen,1657,1705,m,Käsmarkt,Nikomedia,48
20950,P,Pálffy; Niklas (1657–1732); Palatin von Ungarn,1657,1732,m,Bibersburg,Pressburg,75
16890,P,Wittelsbach; Johann Wilhelm (1658–1716); Pfalzgraf bei Rhein,1658,1716,m,Düsseldorf,Düsseldorf,58
10162,M,Trautson; Johann Leopold (1659–1724); Obersthofmeister,1659,1724,m,,Wien:Michaelerkirche,65
10556,P,Czernin von Chudenitz; Hermann Jakob (1659–1710); Oberstburggraf von Prag,1659,1710,m,Wien,Prag,51
12928,P,Thököly; Eva (1659–1716),1659,1716,w,Käsmarkt,Lanzendorf an der Schwechat,57
14620,M,Nostitz; Anton Johann (1659–1736); Geheimer Rat,1659,1736,m,Wien,Falkenau an der Eger,77
14090,S,Paar; Joseph Ignaz (1660–1735); Obersthofmeister,1660,1735,m,,Wien,75
19779,P,Sprinzenstein; Katharina Eleonora (1660–1704),1660,1704,w,,,44
14246,P,Révay; Elisabeth (1661–1732),1661,1732,w,,,71
19160,S,Ligne; Karl Joseph (1661–1713),1661,1713,m,Baudour,Padua,52
10320,P,Wittelsbach; Maximilian Emanuel (1662–1726); Statthalter der Spanischen Niederlande,1662,1726,m,München,München:Theatinerkirche,64
12914,P,Zrínyi; Adam (1662–1691); Kämmerer,1662,1691,m,Wien,Slankamen,29
13076,S,Montecuccoli; Leopold Philipp (1662–1698); Kämmerer,1662,1698,m,Hohenegg im Dunkelsteinerwald,,36
19356,P,Batthyány; Adam (1662–1703); Ban von Kroatien,1662,1703,m,Wien,Wien,41
10250,P,Savoyen; Eugen (1663–1736); Geheimer Rat,1663,1736,m,Paris,Wien:Stephansdom,73
14389,M,Hohenlohe; Philipp Ernst (1663–1759); Kämmerer,1663,1759,m,Schillingsfürst in Mittelfranken,Schillingsfürst in Mittelfranken,96
15363,P,Ligne; Philipp Karl (1663–1691); Herzog von Arenberg,1663,1691,m,Brüssel,Slankamen,28
15459,S,Schlick; Leopold Joseph (1663–1723); Geheimer Rat,1663,1723,m,Schlackenwerth,Wien,60
14228,S,Löwenstein; Sophia (1664–1736),1664,1736,w,Wertheim am Main,Paris,72
14233,P,Thun; Anna Maria (1664–1733),1664,1733,w,Salzburg,Salzburg:Franziskanerkirche,69
19086,S,Wettin; Moritz Wilhelm (1664–1718); Administrator von Naumburg,1664,1718,m,Zeitz an der Elster,Osterburg im Vogtland,54
19289,P,Liechtenstein von Nikolsburg; Philipp (1664–1704); Kämmerer,1664,1704,m,Wilfersdorf im Weinviertel,Castelnuovo Bormida,40
20952,P,Pálffy; Johann (1664–1751); Palatin von Ungarn,1664,1751,m,Bibersburg,Pressburg:Martinsdom,87
19487,S,Nimptsch; Karl Friedrich (1665–1723); Kämmerer,1665,1723,m,Stephanshain,,58
12660,S,Wettin; Christian August (1666–1725); Prinzipalkommissar,1666,1725,m,Zeitz an der Elster,Regensburg,59
15449,S,Khevenhüller; Siegmund Friedrich (1666–1742); Landeshauptmann von Kärnten,1666,1742,m,Klagenfurt am Wörthersee,Wien,76
16362,P,Tserclaes von Tilly; Ferdinand Lorenz (1666–1724),1666,1724,m,Holnstein im Tal der Weißen Laaber,Linz an der Donau,58
16729,P,Mercy; Klaudius Flormund (1666–1734),1666,1734,m,Martinfontaine,Crocetta di Parma,68
10617,M,Sprinzenstein; Johann Ehrenreich (1667–1729); Kämmerer,1667,1729,m,Neuhaus im Mühlviertel,Bruck an der Aschach,62
11554,P,Goëss; Peter (1667–1716); Landeshauptmann von Kärnten,1667,1716,m,,Klagenfurt am Wörthersee,49
12408,S,Lamberg; Leopold Matthias (1667–1711); Landgraf von Leuchtenberg,1667,1711,m,Wien,Wien,44
14807,M,Wettin; Johann Georg (1668–1694); Herzog zu Sachsen,1668,1694,m,Dresden,Dresden,26
11340,P,Habsburg; Antonia (1669–1692); Herzogin in Bayern,1669,1692,w,Wien,Wien:Kapuzinergruft,23
11369,S,Wratislaw von Mitrowitz; Johann Wenzel (1669–1712),1669,1712,m,Prag,Wien,43
11704,S,Sinzendorf; Christian Ludwig (1669–1687),1669,1687,m,Wien,Siklós,18
11882,M,Rabatta; Reimund Ferdinand (1669–1722); Bischof von Passau,1669,1722,m,Görz,Passau,53
12799,S,Gallas; Johann Wenzel (1669–1719); Kämmerer,1669,1719,m,Horzeniowes,Neapel,50
12961,S,Daun; Weirich Philipp (1669–1741); Kämmerer,1669,1741,m,Wien,Wien:Augustinerkirche,72
19276,P,Eggenberg; Johann Anton (1669–1716); Landeshauptmann von Krain,1669,1716,m,Graz,Graz,47
11715,S,Sinzendorf; Siegmund (1670–1747); Oberstkämmerer,1670,1747,m,,Wien,77
14050,S,Windischgrätz; Ernst Friedrich (1670–1727); Reichshofrat,1670,1727,m,Wien,Sankt Peter in der Au,57
15872,P,Montfort; Anton (1670–1733),1670,1733,m,Tettnang,Salzburg:Franziskanerkirche,63
11705,M,Sinzendorf; Philipp Ludwig (1671–1742); Kämmerer,1671,1742,m,Wien,Wien,71
